,Time,Value
0,2023-01-01 00:00:00,64160.0
1,2023-01-01 00:30:00,63840.0
2,2023-01-01 01:00:00,64000.0
3,2023-01-01 01:30:00,63200.0
4,2023-01-01 02:00:00,64480.00000000001
5,2023-01-01 02:30:00,63520.0
6,2023-01-01 03:00:00,60800.0
7,2023-01-01 03:30:00,62400.0
8,2023-01-01 04:00:00,63840.0
9,2023-01-01 04:30:00,63680.0
10,2023-01-01 05:00:00,63520.0
11,2023-01-01 05:30:00,63200.0
12,2023-01-01 06:00:00,63040.0
13,2023-01-01 06:30:00,64000.0
14,2023-01-01 07:00:00,62080.0
15,2023-01-01 07:30:00,55680.0
16,2023-01-01 08:00:00,54880.0
17,2023-01-01 08:30:00,61600.0
18,2023-01-01 09:00:00,56480.0
19,2023-01-01 09:30:00,54080.0
20,2023-01-01 10:00:00,50880.0
21,2023-01-01 10:30:00,49120.0
22,2023-01-01 11:00:00,48320.0
23,2023-01-01 11:30:00,52000.0
24,2023-01-01 12:00:00,52480.0
25,2023-01-01 12:30:00,53440.0
26,2023-01-01 13:00:00,52160.0
27,2023-01-01 13:30:00,50080.0
28,2023-01-01 14:00:00,50560.0
29,2023-01-01 14:30:00,53120.0
30,2023-01-01 15:00:00,51040.0
31,2023-01-01 15:30:00,53760.0
32,2023-01-01 16:00:00,53280.0
33,2023-01-01 16:30:00,52640.0
34,2023-01-01 17:00:00,54560.0
35,2023-01-01 17:30:00,54880.0
36,2023-01-01 18:00:00,56480.0
37,2023-01-01 18:30:00,56960.0
38,2023-01-01 19:00:00,60160.0
39,2023-01-01 19:30:00,65920.0
40,2023-01-01 20:00:00,66240.0
41,2023-01-01 20:30:00,66080.0
42,2023-01-01 21:00:00,67360.0
43,2023-01-01 21:30:00,65760.0
44,2023-01-01 22:00:00,64480.00000000001
45,2023-01-01 22:30:00,64800.0
46,2023-01-01 23:00:00,64640.0
47,2023-01-01 23:30:00,66720.0
48,2023-01-02 00:00:00,64160.0
49,2023-01-02 00:30:00,64000.0
50,2023-01-02 01:00:00,64000.0
51,2023-01-02 01:30:00,64480.00000000001
52,2023-01-02 02:00:00,64640.0
53,2023-01-02 02:30:00,63360.0
54,2023-01-02 03:00:00,62560.0
55,2023-01-02 03:30:00,63200.0
56,2023-01-02 04:00:00,64319.99999999999
57,2023-01-02 04:30:00,63680.0
58,2023-01-02 05:00:00,62880.0
59,2023-01-02 05:30:00,64319.99999999999
60,2023-01-02 06:00:00,63040.0
61,2023-01-02 06:30:00,62560.0
62,2023-01-02 07:00:00,63040.0
63,2023-01-02 07:30:00,55840.0
64,2023-01-02 08:00:00,53440.0
65,2023-01-02 08:30:00,56320.0
66,2023-01-02 09:00:00,55840.0
67,2023-01-02 09:30:00,55840.0
68,2023-01-02 10:00:00,50720.0
69,2023-01-02 10:30:00,53600.0
70,2023-01-02 11:00:00,50880.0
71,2023-01-02 11:30:00,51200.0
72,2023-01-02 12:00:00,51520.0
73,2023-01-02 12:30:00,52320.0
74,2023-01-02 13:00:00,53600.0
75,2023-01-02 13:30:00,52000.0
76,2023-01-02 14:00:00,54400.0
77,2023-01-02 14:30:00,54240.0
78,2023-01-02 15:00:00,51520.0
79,2023-01-02 15:30:00,53440.0
80,2023-01-02 16:00:00,53280.0
81,2023-01-02 16:30:00,55520.0
82,2023-01-02 17:00:00,55040.0
83,2023-01-02 17:30:00,55040.0
84,2023-01-02 18:00:00,56160.0
85,2023-01-02 18:30:00,57120.0
86,2023-01-02 19:00:00,58560.0
87,2023-01-02 19:30:00,64480.00000000001
88,2023-01-02 20:00:00,67040.0
89,2023-01-02 20:30:00,65600.0
90,2023-01-02 21:00:00,65280.0
91,2023-01-02 21:30:00,66240.0
92,2023-01-02 22:00:00,68000.0
93,2023-01-02 22:30:00,67200.0
94,2023-01-02 23:00:00,70560.0
95,2023-01-02 23:30:00,67680.0
96,2023-01-03 00:00:00,70240.0
97,2023-01-03 00:30:00,68480.0
98,2023-01-03 01:00:00,66400.0
99,2023-01-03 01:30:00,66400.0
100,2023-01-03 02:00:00,65440.0
101,2023-01-03 02:30:00,69120.0
102,2023-01-03 03:00:00,78240.0
103,2023-01-03 03:30:00,78720.0
104,2023-01-03 04:00:00,77920.0
105,2023-01-03 04:30:00,77760.0
106,2023-01-03 05:00:00,78560.0
107,2023-01-03 05:30:00,76480.0
108,2023-01-03 06:00:00,76480.0
109,2023-01-03 06:30:00,78240.0
110,2023-01-03 07:00:00,78880.0
111,2023-01-03 07:30:00,82240.0
112,2023-01-03 08:00:00,99840.0
113,2023-01-03 08:30:00,112320.0
114,2023-01-03 09:00:00,121920.0
115,2023-01-03 09:30:00,116320.0
116,2023-01-03 10:00:00,116960.0
117,2023-01-03 10:30:00,113440.0
118,2023-01-03 11:00:00,110400.0
119,2023-01-03 11:30:00,111360.0
120,2023-01-03 12:00:00,113600.0
121,2023-01-03 12:30:00,126880.0
122,2023-01-03 13:00:00,129600.0
123,2023-01-03 13:30:00,122880.0
124,2023-01-03 14:00:00,108160.0
125,2023-01-03 14:30:00,112000.0
126,2023-01-03 15:00:00,110560.0
127,2023-01-03 15:30:00,109920.0
128,2023-01-03 16:00:00,107840.0
129,2023-01-03 16:30:00,96640.0
130,2023-01-03 17:00:00,87840.0
131,2023-01-03 17:30:00,84640.0
132,2023-01-03 18:00:00,84000.0
133,2023-01-03 18:30:00,77440.0
134,2023-01-03 19:00:00,78240.0
135,2023-01-03 19:30:00,87360.0
136,2023-01-03 20:00:00,76000.0
137,2023-01-03 20:30:00,73120.0
138,2023-01-03 21:00:00,71040.0
139,2023-01-03 21:30:00,72480.0
140,2023-01-03 22:00:00,72320.0
141,2023-01-03 22:30:00,74240.0
142,2023-01-03 23:00:00,73920.0
143,2023-01-03 23:30:00,70400.0
144,2023-01-04 00:00:00,69120.0
145,2023-01-04 00:30:00,68320.0
146,2023-01-04 01:00:00,67520.0
147,2023-01-04 01:30:00,67200.0
148,2023-01-04 02:00:00,67040.0
149,2023-01-04 02:30:00,70720.0
150,2023-01-04 03:00:00,78240.0
151,2023-01-04 03:30:00,80160.0
152,2023-01-04 04:00:00,80960.0
153,2023-01-04 04:30:00,80320.0
154,2023-01-04 05:00:00,80160.0
155,2023-01-04 05:30:00,80160.0
156,2023-01-04 06:00:00,79680.0
157,2023-01-04 06:30:00,79040.0
158,2023-01-04 07:00:00,81280.0
159,2023-01-04 07:30:00,83680.0
160,2023-01-04 08:00:00,100640.0
161,2023-01-04 08:30:00,103840.0
162,2023-01-04 09:00:00,107680.0
163,2023-01-04 09:30:00,110080.0
164,2023-01-04 10:00:00,108960.0
165,2023-01-04 10:30:00,112480.0
166,2023-01-04 11:00:00,118400.0
167,2023-01-04 11:30:00,115680.0
168,2023-01-04 12:00:00,114240.0
169,2023-01-04 12:30:00,121600.0
170,2023-01-04 13:00:00,116480.0
171,2023-01-04 13:30:00,119840.0
172,2023-01-04 14:00:00,108000.0
173,2023-01-04 14:30:00,121440.0
174,2023-01-04 15:00:00,112320.0
175,2023-01-04 15:30:00,106720.0
176,2023-01-04 16:00:00,104480.0
177,2023-01-04 16:30:00,99520.0
178,2023-01-04 17:00:00,93920.0
179,2023-01-04 17:30:00,89760.0
180,2023-01-04 18:00:00,88960.0
181,2023-01-04 18:30:00,84960.0
182,2023-01-04 19:00:00,82400.0
183,2023-01-04 19:30:00,82560.0
184,2023-01-04 20:00:00,76000.0
185,2023-01-04 20:30:00,72160.0
186,2023-01-04 21:00:00,72480.0
187,2023-01-04 21:30:00,71360.0
188,2023-01-04 22:00:00,72640.0
189,2023-01-04 22:30:00,73440.0
190,2023-01-04 23:00:00,72000.0
191,2023-01-04 23:30:00,70400.0
192,2023-01-05 00:00:00,68960.0
193,2023-01-05 00:30:00,70880.0
194,2023-01-05 01:00:00,69760.0
195,2023-01-05 01:30:00,69600.0
196,2023-01-05 02:00:00,68640.0
197,2023-01-05 02:30:00,71040.0
198,2023-01-05 03:00:00,78720.0
199,2023-01-05 03:30:00,80480.0
200,2023-01-05 04:00:00,76640.0
201,2023-01-05 04:30:00,82080.0
202,2023-01-05 05:00:00,84320.0
203,2023-01-05 05:30:00,80960.0
204,2023-01-05 06:00:00,79840.0
205,2023-01-05 06:30:00,83680.0
206,2023-01-05 07:00:00,87360.0
207,2023-01-05 07:30:00,79520.0
208,2023-01-05 08:00:00,93440.0
209,2023-01-05 08:30:00,98560.0
210,2023-01-05 09:00:00,98880.0
211,2023-01-05 09:30:00,106560.0
212,2023-01-05 10:00:00,109920.0
213,2023-01-05 10:30:00,116800.0
214,2023-01-05 11:00:00,107840.0
215,2023-01-05 11:30:00,107040.0
216,2023-01-05 12:00:00,108160.0
217,2023-01-05 12:30:00,113280.0
218,2023-01-05 13:00:00,110400.0
219,2023-01-05 13:30:00,123520.0
220,2023-01-05 14:00:00,106240.0
221,2023-01-05 14:30:00,109280.0
222,2023-01-05 15:00:00,115360.0
223,2023-01-05 15:30:00,126240.0
224,2023-01-05 16:00:00,112800.0
225,2023-01-05 16:30:00,107200.0
226,2023-01-05 17:00:00,102240.0
227,2023-01-05 17:30:00,92640.0
228,2023-01-05 18:00:00,93600.0
229,2023-01-05 18:30:00,89760.0
230,2023-01-05 19:00:00,80960.0
231,2023-01-05 19:30:00,84000.0
232,2023-01-05 20:00:00,75520.0
233,2023-01-05 20:30:00,75680.0
234,2023-01-05 21:00:00,74720.0
235,2023-01-05 21:30:00,76480.0
236,2023-01-05 22:00:00,77760.0
237,2023-01-05 22:30:00,76160.0
238,2023-01-05 23:00:00,73760.0
239,2023-01-05 23:30:00,75840.0
240,2023-01-06 00:00:00,77280.0
241,2023-01-06 00:30:00,73120.0
242,2023-01-06 01:00:00,70080.0
243,2023-01-06 01:30:00,69920.0
244,2023-01-06 02:00:00,68160.0
245,2023-01-06 02:30:00,73920.0
246,2023-01-06 03:00:00,80480.0
247,2023-01-06 03:30:00,80320.0
248,2023-01-06 04:00:00,80160.0
249,2023-01-06 04:30:00,83360.0
250,2023-01-06 05:00:00,79840.0
251,2023-01-06 05:30:00,81920.0
252,2023-01-06 06:00:00,80000.0
253,2023-01-06 06:30:00,84320.0
254,2023-01-06 07:00:00,92800.0
255,2023-01-06 07:30:00,97440.0
256,2023-01-06 08:00:00,100960.0
257,2023-01-06 08:30:00,111200.0
258,2023-01-06 09:00:00,119680.0
259,2023-01-06 09:30:00,119840.0
260,2023-01-06 10:00:00,120320.0
261,2023-01-06 10:30:00,116640.0
262,2023-01-06 11:00:00,117280.0
263,2023-01-06 11:30:00,119520.0
264,2023-01-06 12:00:00,116480.0
265,2023-01-06 12:30:00,130240.0
266,2023-01-06 13:00:00,124480.0
267,2023-01-06 13:30:00,111360.0
268,2023-01-06 14:00:00,99200.0
269,2023-01-06 14:30:00,106720.0
270,2023-01-06 15:00:00,106560.0
271,2023-01-06 15:30:00,108160.0
272,2023-01-06 16:00:00,104960.0
273,2023-01-06 16:30:00,91520.0
274,2023-01-06 17:00:00,88960.0
275,2023-01-06 17:30:00,81600.0
276,2023-01-06 18:00:00,79360.0
277,2023-01-06 18:30:00,75840.0
278,2023-01-06 19:00:00,70240.0
279,2023-01-06 19:30:00,72640.0
280,2023-01-06 20:00:00,69760.0
281,2023-01-06 20:30:00,69600.0
282,2023-01-06 21:00:00,70560.0
283,2023-01-06 21:30:00,69440.0
284,2023-01-06 22:00:00,65760.0
285,2023-01-06 22:30:00,67840.0
286,2023-01-06 23:00:00,65440.0
287,2023-01-06 23:30:00,66400.0
288,2023-01-07 00:00:00,65120.00000000001
289,2023-01-07 00:30:00,63360.0
290,2023-01-07 01:00:00,63520.0
291,2023-01-07 01:30:00,64800.0
292,2023-01-07 02:00:00,61920.0
293,2023-01-07 02:30:00,61440.0
294,2023-01-07 03:00:00,62240.0
295,2023-01-07 03:30:00,62080.0
296,2023-01-07 04:00:00,63040.0
297,2023-01-07 04:30:00,63200.0
298,2023-01-07 05:00:00,60960.0
299,2023-01-07 05:30:00,61280.0
300,2023-01-07 06:00:00,60480.0
301,2023-01-07 06:30:00,61920.0
302,2023-01-07 07:00:00,61440.0
303,2023-01-07 07:30:00,52000.0
304,2023-01-07 08:00:00,51040.0
305,2023-01-07 08:30:00,50880.0
306,2023-01-07 09:00:00,53440.0
307,2023-01-07 09:30:00,52160.0
308,2023-01-07 10:00:00,52960.0
309,2023-01-07 10:30:00,52800.0
310,2023-01-07 11:00:00,54880.0
311,2023-01-07 11:30:00,52000.0
312,2023-01-07 12:00:00,50880.0
313,2023-01-07 12:30:00,50880.0
314,2023-01-07 13:00:00,48960.0
315,2023-01-07 13:30:00,50240.0
316,2023-01-07 14:00:00,51680.0
317,2023-01-07 14:30:00,53760.0
318,2023-01-07 15:00:00,50400.0
319,2023-01-07 15:30:00,51360.0
320,2023-01-07 16:00:00,54720.0
321,2023-01-07 16:30:00,54080.0
322,2023-01-07 17:00:00,53280.0
323,2023-01-07 17:30:00,54240.0
324,2023-01-07 18:00:00,56000.0
325,2023-01-07 18:30:00,56480.0
326,2023-01-07 19:00:00,59360.0
327,2023-01-07 19:30:00,66720.0
328,2023-01-07 20:00:00,64160.0
329,2023-01-07 20:30:00,65440.0
330,2023-01-07 21:00:00,63520.0
331,2023-01-07 21:30:00,64800.0
332,2023-01-07 22:00:00,63840.0
333,2023-01-07 22:30:00,63520.0
334,2023-01-07 23:00:00,63520.0
335,2023-01-07 23:30:00,64959.99999999999
336,2023-01-08 00:00:00,63040.0
337,2023-01-08 00:30:00,63520.0
338,2023-01-08 01:00:00,62080.0
339,2023-01-08 01:30:00,63680.0
340,2023-01-08 02:00:00,61120.0
341,2023-01-08 02:30:00,63200.0
342,2023-01-08 03:00:00,63520.0
343,2023-01-08 03:30:00,63520.0
344,2023-01-08 04:00:00,61920.0
345,2023-01-08 04:30:00,61600.0
346,2023-01-08 05:00:00,62560.0
347,2023-01-08 05:30:00,61600.0
348,2023-01-08 06:00:00,62720.0
349,2023-01-08 06:30:00,63360.0
350,2023-01-08 07:00:00,60640.0
351,2023-01-08 07:30:00,54560.0
352,2023-01-08 08:00:00,54080.0
353,2023-01-08 08:30:00,52320.0
354,2023-01-08 09:00:00,57760.0
355,2023-01-08 09:30:00,55840.0
356,2023-01-08 10:00:00,53920.0
357,2023-01-08 10:30:00,53920.0
358,2023-01-08 11:00:00,54240.0
359,2023-01-08 11:30:00,52160.0
360,2023-01-08 12:00:00,52320.0
361,2023-01-08 12:30:00,53600.0
362,2023-01-08 13:00:00,53280.0
363,2023-01-08 13:30:00,55840.0
364,2023-01-08 14:00:00,55680.0
365,2023-01-08 14:30:00,53920.0
366,2023-01-08 15:00:00,53280.0
367,2023-01-08 15:30:00,55680.0
368,2023-01-08 16:00:00,56480.0
369,2023-01-08 16:30:00,55360.0
370,2023-01-08 17:00:00,54560.0
371,2023-01-08 17:30:00,56960.0
372,2023-01-08 18:00:00,62400.0
373,2023-01-08 18:30:00,62240.0
374,2023-01-08 19:00:00,63680.0
375,2023-01-08 19:30:00,71040.0
376,2023-01-08 20:00:00,71520.0
377,2023-01-08 20:30:00,69280.0
378,2023-01-08 21:00:00,69920.0
379,2023-01-08 21:30:00,71680.0
380,2023-01-08 22:00:00,75840.0
381,2023-01-08 22:30:00,73920.0
382,2023-01-08 23:00:00,74240.0
383,2023-01-08 23:30:00,72160.0
384,2023-01-09 00:00:00,72160.0
385,2023-01-09 00:30:00,71040.0
386,2023-01-09 01:00:00,70560.0
387,2023-01-09 01:30:00,72320.0
388,2023-01-09 02:00:00,82400.0
389,2023-01-09 02:30:00,80160.0
390,2023-01-09 03:00:00,79360.0
391,2023-01-09 03:30:00,79200.0
392,2023-01-09 04:00:00,78880.0
393,2023-01-09 04:30:00,79520.0
394,2023-01-09 05:00:00,81920.0
395,2023-01-09 05:30:00,83840.0
396,2023-01-09 06:00:00,83040.0
397,2023-01-09 06:30:00,84160.0
398,2023-01-09 07:00:00,86080.0
399,2023-01-09 07:30:00,95680.0
400,2023-01-09 08:00:00,109120.0
401,2023-01-09 08:30:00,99520.0
402,2023-01-09 09:00:00,105280.0
403,2023-01-09 09:30:00,108960.0
404,2023-01-09 10:00:00,123360.0
405,2023-01-09 10:30:00,129760.0
406,2023-01-09 11:00:00,130400.0
